City,Year,Month,YYYY-MM,Avg_PM2.5_ugm3,Avg_NO2_ppb,Avg_AQI,Avg_Temp_C,Rainfall_mm,WindSpeed_ms,PBL_Height_m,Geography_Tag,Population_million,Green_Cover_pct,Waste_Generation_Mt,Major_Policy_Event,Policy_Event_Flag,Source_Link,Notes,source_tag,quality_flag,PM2.5_rolling_avg,NO2_rolling_avg,PM2.5_anomaly,NO2_anomaly,Composite_Score,Grade
Jaipur,2023,6,2023-06-01,39.0,12.5,110,34.0,66.0,3.8,1280,Landlocked,3.66,14.0,0.0295,No Event,0,https://power.larc.nasa.gov/,Monsoon begins; 0.7x annual avg,OpenAQ + Satellite,0,59.0,18.866666666666667,-1.06231845182225,-1.0599046010000823,0.7599993567516685,SS
Jaipur,2023,7,2023-07-01,33.0,10.6,94,31.2,200.0,3.2,1380,Landlocked,3.66,14.0,0.0295,No Event,0,https://power.larc.nasa.gov/,Monsoon peak; 0.6x multiplier,OpenAQ + Satellite,0,48.0,15.366666666666667,-1.2210687721534803,-1.2169571318149377,0.7822834217749022,SS
Jaipur,2023,8,2023-08-01,30.0,9.6,89,30.5,208.0,3.0,1380,Landlocked,3.66,14.0,0.0295,No Event,0,https://power.larc.nasa.gov/,Best air quality,OpenAQ + Satellite,0,34.0,10.9,-1.300443932319096,-1.299616358559598,0.7838454464744041,SS
Jaipur,2023,9,2023-09-01,39.0,12.5,110,30.0,115.0,2.8,1100,Landlocked,3.66,14.0,0.0295,No Event,0,https://power.larc.nasa.gov/,Post-monsoon; 0.7x annual avg,OpenAQ + Satellite,0,34.0,10.9,-1.06231845182225,-1.0599046010000823,0.7476114472990554,SS
Jaipur,2023,10,2023-10-01,88.0,28.2,171,27.2,1.0,2.5,680,Landlocked,3.66,14.0,0.0295,Diwali Nov 12,1,https://www.iqair.com/us/india/rajasthan/jaipur,Pre-Diwali pollution,OpenAQ + Satellite,0,52.333333333333336,16.766666666666666,0.2341424975494673,0.2378452588910874,0.6102382669224885,S
Jaipur,2023,11,2023-11-01,110.0,35.2,179,22.0,0.0,2.3,460,Landlocked,3.66,14.0,0.0295,Pollution spike,1,https://power.larc.nasa.gov/,Pollution episode,OpenAQ + Satellite,0,79.0,25.3,0.8162270054306465,0.8164598461037114,0.5847763849607197,A
Jaipur,2023,12,2023-12-01,122.0,39.0,184,16.5,0.0,2.2,320,Landlocked,3.66,14.0,0.0295,No Event,0,https://power.larc.nasa.gov/,Winter peak,OpenAQ + Satellite,0,106.66666666666669,34.13333333333333,1.1337276460931078,1.130564907733421,0.6292658810048275,S
Jaipur,2024,1,2024-01-01,116.0,37.1,182,14.0,2.0,2.2,320,Landlocked,3.7,14.2,0.0298,No Event,0,https://www.iqair.com/us/india/rajasthan/jaipur,~53 µg/m³ annual est; continued improvement,OpenAQ + Satellite,0,116.0,37.1,0.9749773257618772,0.9735123769185662,0.6383172441750464,S
Jaipur,2024,2,2024-02-01,106.0,33.9,177,17.2,0.0,2.4,380,Landlocked,3.7,14.2,0.0298,No Event,0,https://power.larc.nasa.gov/,Winter; 2.0x multiplier,OpenAQ + Satellite,0,114.66666666666669,36.66666666666666,0.7103934585431594,0.7090028513356523,0.6544880899329504,S
Jaipur,2024,3,2024-03-01,69.0,22.1,158,23.8,2.0,2.8,720,Landlocked,3.7,14.2,0.0298,No Event,0,https://power.larc.nasa.gov/,Spring; 1.3x annual avg,OpenAQ + Satellite,0,97.0,31.03333333333333,-0.2685668501660965,-0.2663760242513415,0.7014914112363841,SS
Jaipur,2024,4,2024-04-01,64.0,20.5,156,30.2,0.0,3.2,880,Landlocked,3.7,14.2,0.0298,No Event,0,https://power.larc.nasa.gov/,Pre-monsoon; 1.2x multiplier,OpenAQ + Satellite,0,79.66666666666667,25.5,-0.4008587837754553,-0.3986307870427984,0.7100844537131221,SS
Jaipur,2024,5,2024-05-01,69.0,22.1,158,34.0,6.0,3.5,1000,Landlocked,3.7,14.2,0.0298,No Event,0,https://power.larc.nasa.gov/,Hot season,OpenAQ + Satellite,0,67.33333333333333,21.566666666666663,-0.2685668501660965,-0.2663760242513415,0.7123750320255364,SS
Jaipur,2024,6,2024-06-01,37.0,11.8,104,33.8,68.0,3.8,1280,Landlocked,3.7,14.2,0.0298,No Event,0,https://power.larc.nasa.gov/,Monsoon onset; 0.7x annual avg,OpenAQ + Satellite,0,56.66666666666666,18.133333333333336,-1.1152352252659934,-1.1177660597213448,0.7629653331012991,SS
Jaipur,2024,7,2024-07-01,32.0,10.2,92,31.0,202.0,3.2,1380,Landlocked,3.7,14.2,0.0298,No Event,0,https://power.larc.nasa.gov/,Peak monsoon; 0.6x multiplier,OpenAQ + Satellite,0,46.0,14.7,-1.2475271588753525,-1.2500208225128018,0.7838919430079614,SS
Jaipur,2024,8,2024-08-01,29.0,9.3,87,30.2,210.0,3.0,1380,Landlocked,3.7,14.2,0.0298,No Event,0,https://power.larc.nasa.gov/,Good air quality period,OpenAQ + Satellite,0,32.666666666666664,10.433333333333334,-1.3269023190409677,-1.324414126582996,0.7854169864515703,SS
Jaipur,2024,9,2024-09-01,37.0,11.8,104,29.8,118.0,2.8,1100,Landlocked,3.7,14.2,0.0298,No Event,0,https://power.larc.nasa.gov/,Post-monsoon; 0.7x annual avg,OpenAQ + Satellite,0,32.666666666666664,10.433333333333334,-1.1152352252659934,-1.1177660597213448,0.7506117351110881,SS
Jaipur,2024,10,2024-10-01,85.0,27.2,169,27.0,0.0,2.5,680,Landlocked,3.7,14.2,0.0298,Diwali Nov 1,1,https://www.iqair.com/us/india/rajasthan/jaipur,Pre-Diwali deterioration,OpenAQ + Satellite,0,50.333333333333336,16.099999999999998,0.1547673373838519,0.1551860321464269,0.6126093862707809,S
Jaipur,2024,11,2024-11-01,106.0,33.9,177,21.8,0.0,2.3,460,Landlocked,3.7,14.2,0.0298,No Event,0,https://power.larc.nasa.gov/,Pollution rise,OpenAQ + Satellite,0,76.0,24.3,0.7103934585431594,0.7090028513356523,0.6463820408803036,S
Jaipur,2024,12,2024-12-01,116.0,37.1,182,16.2,0.0,2.2,320,Landlocked,3.7,14.2,0.0298,No Event,0,https://power.larc.nasa.gov/,Winter peak,OpenAQ + Satellite,0,102.33333333333331,32.733333333333334,0.9749773257618772,0.9735123769185662,0.635268460097667,S
Jaipur,2025,1,2025-01-01,111.0,35.5,180,13.8,1.0,2.2,320,Landlocked,3.74,14.5,0.03,No Event,0,https://www.iqair.com/us/india/rajasthan/jaipur,Projected ~50 µg/m³ annual,OpenAQ + Satellite,0,111.0,35.5,0.8426853921525183,0.8412576141271093,0.6422077625323143,S
Jaipur,2025,2,2025-02-01,100.0,32.0,174,17.0,0.0,2.4,380,Landlocked,3.74,14.5,0.03,No Event,0,https://power.larc.nasa.gov/,Winter; 2.0x multiplier; Projected,OpenAQ + Satellite,0,109.0,34.86666666666667,0.5516431382119287,0.5519503205207975,0.6590391858484291,S
Jaipur,2025,3,2025-03-01,65.0,20.8,157,23.5,1.0,2.8,720,Landlocked,3.74,14.5,0.03,No Event,0,https://power.larc.nasa.gov/,Spring; 1.3x annual avg; Projected,OpenAQ + Satellite,0,92.0,29.433333333333334,-0.3744003970535836,-0.3738330190194002,0.7041306568447971,SS
Jaipur,2025,4,2025-04-01,60.0,19.2,153,30.0,0.0,3.2,880,Landlocked,3.74,14.5,0.03,No Event,0,https://power.larc.nasa.gov/,Pre-monsoon; Projected,OpenAQ + Satellite,0,75.0,24.0,-0.5066923306629425,-0.5060877818108571,0.7132047888923944,SS
Jaipur,2025,5,2025-05-01,65.0,20.8,157,33.8,5.0,3.5,1000,Landlocked,3.74,14.5,0.03,No Event,0,https://power.larc.nasa.gov/,Hot season; Projected,OpenAQ + Satellite,0,63.333333333333336,20.26666666666667,-0.3744003970535836,-0.3738330190194002,0.715286334885628,SS
Jaipur,2025,6,2025-06-01,35.0,11.2,99,33.5,70.0,3.8,1280,Landlocked,3.74,14.5,0.03,No Event,0,https://power.larc.nasa.gov/,Monsoon onset; Projected,OpenAQ + Satellite,0,53.333333333333336,17.06666666666667,-1.168151998709737,-1.1673615957681411,0.7658065750285414,SS
Jaipur,2025,7,2025-07-01,30.0,9.6,89,30.8,205.0,3.2,1380,Landlocked,3.74,14.5,0.03,No Event,0,https://power.larc.nasa.gov/,Peak monsoon; Projected,OpenAQ + Satellite,0,43.333333333333336,13.866666666666667,-1.300443932319096,-1.299616358559598,0.7868917067528864,SS
Jaipur,2025,8,2025-08-01,27.0,8.6,82,30.0,212.0,3.0,1380,Landlocked,3.74,14.5,0.03,No Event,0,https://power.larc.nasa.gov/,Good air quality; Projected,OpenAQ + Satellite,0,30.666666666666668,9.800000000000002,-1.3798190924847114,-1.3822755853042588,0.7886081760710935,SS
Jaipur,2025,9,2025-09-01,35.0,11.2,99,29.5,120.0,2.8,1100,Landlocked,3.74,14.5,0.03,No Event,0,https://power.larc.nasa.gov/,Post-monsoon; Projected based on improvement trend,OpenAQ + Satellite,0,30.666666666666668,9.800000000000002,-1.168151998709737,-1.1673615957681411,0.7536647274718374,SS
New York,2018,1,2018-01-01,8.8,2.8,37,0.2,89.0,4.2,750,Coastal,8.4,24.0,1.167,No Event,0,https://www.epa.gov/outdoor-air-quality-data | https://power.larc.nasa.gov/,~7.2 µg/m³ annual; excellent air quality,Ground Monitors + Satellite,0,8.8,2.8,1.8765587665355128,1.806999746881444,0.579164142136363,A
New York,2018,2,2018-02-01,8.1,2.6,34,1.8,78.0,4.3,780,Coastal,8.4,24.0,1.167,No Event,0,https://www.epa.gov/outdoor-air-quality-data,Winter; minimal pollution,Ground Monitors + Satellite,0,8.45,2.7,1.187145811109655,1.2003175213941726,0.6819488604601576,S
New York,2018,3,2018-03-01,7.6,2.4,32,6.5,100.0,4.5,950,Coastal,8.4,24.0,1.167,No Event,0,https://power.larc.nasa.gov/,Spring transition,Ground Monitors + Satellite,0,8.166666666666666,2.6,0.6947079858054709,0.5936352959069005,0.7012021815320818,SS
New York,2018,4,2018-04-01,7.2,2.3,30,12.8,105.0,4.6,1150,Coastal,8.4,24.0,1.167,No Event,0,https://power.larc.nasa.gov/,Spring; good ventilation,Ground Monitors + Satellite,0,7.633333333333333,2.433333333333333,0.3007577255621245,0.2902941831632644,0.7145700871042192,SS
New York,2018,5,2018-05-01,7.2,2.3,30,18.2,102.0,4.5,1300,Coastal,8.4,24.0,1.167,No Event,0,https://power.larc.nasa.gov/,Late spring,Ground Monitors + Satellite,0,7.333333333333333,2.333333333333333,0.3007577255621245,0.2902941831632644,0.7180853322088506,SS
New York,2018,6,2018-06-01,6.5,2.1,27,23.5,95.0,4.3,1500,Coastal,8.4,24.0,1.167,No Event,0,https://power.larc.nasa.gov/,Summer low; sea breeze,Ground Monitors + Satellite,0,6.966666666666666,2.233333333333333,-0.3886552298637328,-0.3163880423240064,0.7294426237856214,SS
New York,2018,7,2018-07-01,6.5,2.1,27,26.2,112.0,4.2,1550,Coastal,8.4,24.0,1.167,No Event,0,https://power.larc.nasa.gov/,Summer minimum,Ground Monitors + Satellite,0,6.733333333333334,2.1666666666666665,-0.3886552298637328,-0.3163880423240064,0.7354494286337558,SS
New York,2018,8,2018-08-01,6.5,2.1,27,25.5,108.0,4.2,1550,Coastal,8.4,24.0,1.167,No Event,0,https://power.larc.nasa.gov/,Best air quality,Ground Monitors + Satellite,0,6.5,2.1,-0.3886552298637328,-0.3163880423240064,0.7371227497219204,SS
New York,2018,9,2018-09-01,6.8,2.2,28,21.2,98.0,4.4,1200,Coastal,8.4,24.0,1.167,No Event,0,https://power.larc.nasa.gov/,Early fall,Ground Monitors + Satellite,0,6.6000000000000005,2.1333333333333333,-0.0931925346812228,-0.0130469295803703,0.7234504010849747,SS
New York,2018,10,2018-10-01,7.6,2.4,32,14.5,96.0,4.5,1000,Coastal,8.4,24.0,1.167,No Event,0,https://power.larc.nasa.gov/,Fall season,Ground Monitors + Satellite,0,6.966666666666666,2.2333333333333334,0.6947079858054709,0.5936352959069005,0.7044095094707692,SS
New York,2018,11,2018-11-01,8.1,2.6,34,8.8,92.0,4.4,850,Coastal,8.4,24.0,1.167,No Event,0,https://power.larc.nasa.gov/,Late fall,Ground Monitors + Satellite,0,7.5,2.4,1.187145811109655,1.2003175213941726,0.6847680101453572,S
New York,2018,12,2018-12-01,8.8,2.8,37,2.5,95.0,4.3,750,Coastal,8.4,24.0,1.167,No Event,0,https://power.larc.nasa.gov/,Winter season,Ground Monitors + Satellite,0,8.166666666666666,2.6,1.8765587665355128,1.806999746881444,0.6659148426734055,S
New York,2019,1,2019-01-01,8.6,2.8,36,0.5,91.0,4.2,750,Coastal,8.34,24.2,1.158,No Event,0,https://www.epa.gov/outdoor-air-quality-data | https://power.larc.nasa.gov/,~7.0 µg/m³ annual; continued improvement,Ground Monitors + Satellite,0,8.5,2.733333333333333,1.6795836364138383,1.806999746881444,0.6660245949301975,S
New York,2019,2,2019-02-01,7.9,2.5,33,2.2,80.0,4.3,780,Coastal,8.34,24.2,1.158,No Event,0,https://power.larc.nasa.gov/,Winter,Ground Monitors + Satellite,0,8.433333333333334,2.7,0.9901706809879818,0.8969764086505365,0.6828581933572173,S
New York,2019,3,2019-03-01,7.4,2.4,31,6.8,102.0,4.5,950,Coastal,8.34,24.2,1.158,No Event,0,https://power.larc.nasa.gov/,Spring,Ground Monitors + Satellite,0,7.966666666666666,2.5666666666666664,0.4977328556837981,0.5936352959069005,0.7043842457238233,SS
New York,2019,4,2019-04-01,7.0,2.2,29,13.0,107.0,4.6,1150,Coastal,8.34,24.2,1.158,No Event,0,https://power.larc.nasa.gov/,Spring,Ground Monitors + Satellite,0,7.433333333333334,2.3666666666666667,0.1037825954404508,-0.0130469295803703,0.7191869191992627,SS
New York,2019,5,2019-05-01,7.0,2.2,29,18.5,104.0,4.5,1300,Coastal,8.34,24.2,1.158,No Event,0,https://power.larc.nasa.gov/,Late spring,Ground Monitors + Satellite,0,7.133333333333333,2.2666666666666666,0.1037825954404508,-0.0130469295803703,0.7209471139705508,SS
New York,2019,6,2019-06-01,6.3,2.0,26,23.8,97.0,4.3,1500,Coastal,8.34,24.2,1.158,No Event,0,https://power.larc.nasa.gov/,Summer,Ground Monitors + Satellite,0,6.766666666666667,2.1333333333333333,-0.5856303599854065,-0.6197291550676425,0.7340338342399643,SS
New York,2019,7,2019-07-01,6.3,2.0,26,26.5,115.0,4.2,1550,Coastal,8.34,24.2,1.158,No Event,0,https://power.larc.nasa.gov/,Summer minimum,Ground Monitors + Satellite,0,6.533333333333334,2.066666666666667,-0.5856303599854065,-0.6197291550676425,0.7402042754517351,SS
New York,2019,8,2019-08-01,6.3,2.0,26,25.8,110.0,4.2,1550,Coastal,8.34,24.2,1.158,No Event,0,https://power.larc.nasa.gov/,Best quality,Ground Monitors + Satellite,0,6.3,2.0,-0.5856303599854065,-0.6197291550676425,0.7417139601762635,SS
New York,2019,9,2019-09-01,6.6,2.1,28,21.5,100.0,4.4,1200,Coastal,8.34,24.2,1.158,No Event,0,https://power.larc.nasa.gov/,Early fall,Ground Monitors + Satellite,0,6.4,2.033333333333333,-0.2901676648028964,-0.3163880423240064,0.7278977963216658,SS
New York,2019,10,2019-10-01,7.4,2.4,31,14.8,98.0,4.5,1000,Coastal,8.34,24.2,1.158,No Event,0,https://power.larc.nasa.gov/,Fall,Ground Monitors + Satellite,0,6.766666666666667,2.1666666666666665,0.4977328556837981,0.5936352959069005,0.7067173651434415,SS
New York,2019,11,2019-11-01,7.9,2.5,33,9.0,94.0,4.4,850,Coastal,8.34,24.2,1.158,No Event,0,https://power.larc.nasa.gov/,Late fall,Ground Monitors + Satellite,0,7.3,2.333333333333333,0.9901706809879818,0.8969764086505365,0.6893711796822003,S
New York,2019,12,2019-12-01,8.6,2.8,36,2.8,97.0,4.3,750,Coastal,8.34,24.2,1.158,No Event,0,https://power.larc.nasa.gov/,Winter,Ground Monitors + Satellite,0,7.966666666666668,2.566666666666667,1.6795836364138383,1.806999746881444,0.6682345645293319,S
New York,2020,1,2020-01-01,8.4,2.7,35,0.8,93.0,4.2,750,Coastal,8.34,24.3,1.025,No Event,0,https://www.epa.gov/outdoor-air-quality-data,COVID impact minimal on annual; ~6.8 µg/m³,Ground Monitors + Satellite,0,8.299999999999999,2.6666666666666665,1.4826085062921657,1.5036586341378086,0.6704408019934025,S
New York,2020,2,2020-02-01,7.7,2.5,32,2.5,82.0,4.3,780,Coastal,8.34,24.3,1.025,No Event,0,https://power.larc.nasa.gov/,Pre-lockdown,Ground Monitors + Satellite,0,8.233333333333334,2.6666666666666665,0.7931955508663082,0.8969764086505365,0.6849907901658251,S
New York,2020,3,2020-03-01,6.1,2.0,26,7.0,104.0,4.5,950,Coastal,8.34,24.3,1.025,COVID Lockdown Mar 22,1,https://power.larc.nasa.gov/,Lockdown begins; traffic drops,Ground Monitors + Satellite,0,7.399999999999999,2.4,-0.7826054901070801,-0.6197291550676425,0.6738627623816154,S
New York,2020,4,2020-04-01,5.4,1.7,23,13.2,109.0,4.6,1150,Coastal,8.34,24.3,1.025,Full Lockdown,1,https://power.larc.nasa.gov/,Major traffic reduction,Ground Monitors + Satellite,0,6.4,2.066666666666667,-1.4720184455329366,-1.52975249329855,0.6887739270708444,S
New York,2020,5,2020-05-01,5.4,1.7,23,18.8,106.0,4.5,1300,Coastal,8.34,24.3,1.025,Lockdown continues,1,https://power.larc.nasa.gov/,Reduced emissions,Ground Monitors + Satellite,0,5.633333333333334,1.8,-1.4720184455329366,-1.52975249329855,0.6892069227167107,S
New York,2020,6,2020-06-01,6.1,2.0,26,24.0,99.0,4.3,1500,Coastal,8.34,24.3,1.025,Phase 1 Reopening,1,https://power.larc.nasa.gov/,Gradual reopening,Ground Monitors + Satellite,0,5.633333333333333,1.8,-0.7826054901070801,-0.6197291550676425,0.6834963645794959,S
New York,2020,7,2020-07-01,6.8,2.2,28,26.8,117.0,4.2,1550,Coastal,8.34,24.3,1.025,Phase 2-3,1,https://power.larc.nasa.gov/,Activity increases,Ground Monitors + Satellite,0,6.1000000000000005,1.9666666666666668,-0.0931925346812228,-0.0130469295803703,0.6827486831664258,S
New York,2020,8,2020-08-01,6.8,2.2,28,26.0,112.0,4.2,1550,Coastal,8.34,24.3,1.025,Phase 4,1,https://power.larc.nasa.gov/,Partial recovery,Ground Monitors + Satellite,0,6.566666666666666,2.1333333333333333,-0.0931925346812228,-0.0130469295803703,0.6862454615402657,S
New York,2020,9,2020-09-01,7.2,2.3,30,21.8,102.0,4.4,1200,Coastal,8.34,24.3,1.025,No Event,0,https://power.larc.nasa.gov/,Fall season,Ground Monitors + Satellite,0,6.933333333333334,2.233333333333334,0.3007577255621245,0.2902941831632644,0.7121275354566065,SS
New York,2020,10,2020-10-01,7.7,2.5,32,15.0,100.0,4.5,1000,Coastal,8.34,24.3,1.025,No Event,0,https://power.larc.nasa.gov/,Fall,Ground Monitors + Satellite,0,7.233333333333333,2.333333333333333,0.7931955508663082,0.8969764086505365,0.6968236479315603,S
New York,2020,11,2020-11-01,8.1,2.6,34,9.2,96.0,4.4,850,Coastal,8.34,24.3,1.025,Second wave concerns,1,https://power.larc.nasa.gov/,Late fall,Ground Monitors + Satellite,0,7.666666666666667,2.466666666666667,1.187145811109655,1.2003175213941726,0.6405831415968919,S
New York,2020,12,2020-12-01,8.4,2.7,35,3.0,99.0,4.3,750,Coastal,8.34,24.3,1.025,No Event,0,https://power.larc.nasa.gov/,Winter,Ground Monitors + Satellite,0,8.066666666666668,2.6,1.4826085062921657,1.5036586341378086,0.6771461582246784,S
New York,2021,1,2021-01-01,8.2,2.6,34,1.0,95.0,4.2,750,Coastal,8.47,24.5,1.125,No Event,0,https://www.epa.gov/outdoor-air-quality-data | https://power.larc.nasa.gov/,~6.7 µg/m³ annual; traffic recovering,Ground Monitors + Satellite,0,8.233333333333334,2.6333333333333333,1.285633376170491,1.2003175213941726,0.6802584656764792,S
New York,2021,2,2021-02-01,7.5,2.4,31,2.8,84.0,4.3,780,Coastal,8.47,24.5,1.125,No Event,0,https://power.larc.nasa.gov/,Winter,Ground Monitors + Satellite,0,8.033333333333333,2.566666666666667,0.5962204207446345,0.5936352959069005,0.6939021560933627,S
New York,2021,3,2021-03-01,7.0,2.2,29,7.2,106.0,4.5,950,Coastal,8.47,24.5,1.125,Vaccine rollout,0,https://power.larc.nasa.gov/,Spring; vaccination begins,Ground Monitors + Satellite,0,7.566666666666666,2.4,0.1037825954404508,-0.0130469295803703,0.7138964567600776,SS
New York,2021,4,2021-04-01,6.7,2.1,28,13.5,111.0,4.6,1150,Coastal,8.47,24.5,1.125,No Event,0,https://power.larc.nasa.gov/,Spring,Ground Monitors + Satellite,0,7.066666666666666,2.233333333333333,-0.1916800997420592,-0.3163880423240064,0.7249164556951146,SS
New York,2021,5,2021-05-01,6.7,2.1,28,19.0,108.0,4.5,1300,Coastal,8.47,24.5,1.125,Restrictions easing,1,https://power.larc.nasa.gov/,Late spring,Ground Monitors + Satellite,0,6.8,2.1333333333333333,-0.1916800997420592,-0.3163880423240064,0.6824208242704771,S
New York,2021,6,2021-06-01,6.0,1.9,25,24.2,101.0,4.3,1500,Coastal,8.47,24.5,1.125,70% vaccinated goal,1,https://power.larc.nasa.gov/,Summer; reopening accelerates,Ground Monitors + Satellite,0,6.466666666666666,2.033333333333333,-0.8810930551679166,-0.9230702678112784,0.6956069668683039,S
New York,2021,7,2021-07-01,6.0,1.9,25,27.0,119.0,4.2,1550,Coastal,8.47,24.5,1.125,Full reopening,1,https://power.larc.nasa.gov/,Summer minimum,Ground Monitors + Satellite,0,6.233333333333334,1.9666666666666668,-0.8810930551679166,-0.9230702678112784,0.701740337972415,SS
New York,2021,8,2021-08-01,6.0,1.9,25,26.2,114.0,4.2,1550,Coastal,8.47,24.5,1.125,No Event,0,https://power.larc.nasa.gov/,Best quality,Ground Monitors + Satellite,0,6.0,1.9,-0.8810930551679166,-0.9230702678112784,0.7480135655373292,SS
New York,2021,9,2021-09-01,6.4,2.0,27,22.0,104.0,4.4,1200,Coastal,8.47,24.5,1.125,No Event,0,https://power.larc.nasa.gov/,Early fall,Ground Monitors + Satellite,0,6.133333333333333,1.933333333333333,-0.4871427949245692,-0.6197291550676425,0.7329389557121709,SS
New York,2021,10,2021-10-01,7.0,2.2,29,15.2,102.0,4.5,1000,Coastal,8.47,24.5,1.125,No Event,0,https://power.larc.nasa.gov/,Fall,Ground Monitors + Satellite,0,6.466666666666666,2.033333333333333,0.1037825954404508,-0.0130469295803703,0.7162638530512518,SS
New York,2021,11,2021-11-01,7.5,2.4,31,9.5,98.0,4.4,850,Coastal,8.47,24.5,1.125,No Event,0,https://power.larc.nasa.gov/,Late fall,Ground Monitors + Satellite,0,6.966666666666666,2.2,0.5962204207446345,0.5936352959069005,0.6969740568037394,S
New York,2021,12,2021-12-01,8.2,2.6,34,3.2,101.0,4.3,750,Coastal,8.47,24.5,1.125,Omicron variant,1,https://power.larc.nasa.gov/,Winter; new variant,Ground Monitors + Satellite,0,7.566666666666666,2.4,1.285633376170491,1.2003175213941726,0.6332315728968584,S
New York,2022,1,2022-01-01,8.0,2.6,33,1.2,97.0,4.2,750,Coastal,8.47,24.7,1.142,No Event,0,https://www.epa.gov/outdoor-air-quality-data | https://power.larc.nasa.gov/,~6.5 µg/m³ annual; near-normal traffic,Ground Monitors + Satellite,0,7.899999999999999,2.5333333333333337,1.088658246048818,1.2003175213941726,0.6784038613299289,S
New York,2022,2,2022-02-01,7.3,2.3,30,3.0,86.0,4.3,780,Coastal,8.47,24.7,1.142,No Event,0,https://power.larc.nasa.gov/,Winter,Ground Monitors + Satellite,0,7.833333333333333,2.5,0.3992452906229609,0.2902941831632644,0.6952104451412339,S
New York,2022,3,2022-03-01,6.8,2.2,28,7.5,108.0,4.5,950,Coastal,8.47,24.7,1.142,No Event,0,https://power.larc.nasa.gov/,Spring,Ground Monitors + Satellite,0,7.366666666666667,2.3666666666666667,-0.0931925346812228,-0.0130469295803703,0.7157096354948289,SS
New York,2022,4,2022-04-01,6.5,2.1,27,13.8,113.0,4.6,1150,Coastal,8.47,24.7,1.142,No Event,0,https://power.larc.nasa.gov/,Spring,Ground Monitors + Satellite,0,6.866666666666667,2.2,-0.3886552298637328,-0.3163880423240064,0.727783328060242,SS
New York,2022,5,2022-05-01,6.5,2.1,27,19.2,110.0,4.5,1300,Coastal,8.47,24.7,1.142,No Event,0,https://power.larc.nasa.gov/,Late spring,Ground Monitors + Satellite,0,6.599999999999999,2.1333333333333333,-0.3886552298637328,-0.3163880423240064,0.7297514446091772,SS
New York,2022,6,2022-06-01,5.8,1.9,24,24.5,103.0,4.3,1500,Coastal,8.47,24.7,1.142,No Event,0,https://power.larc.nasa.gov/,Summer,Ground Monitors + Satellite,0,6.266666666666667,2.033333333333333,-1.07806818528959,-0.9230702678112784,0.7429375872070039,SS
New York,2022,7,2022-07-01,5.8,1.9,24,27.2,121.0,4.2,1550,Coastal,8.47,24.7,1.142,No Event,0,https://power.larc.nasa.gov/,Summer minimum,Ground Monitors + Satellite,0,6.033333333333334,1.9666666666666668,-1.07806818528959,-0.9230702678112784,0.7490709583111149,SS
New York,2022,8,2022-08-01,5.8,1.9,24,26.5,116.0,4.2,1550,Coastal,8.47,24.7,1.142,No Event,0,https://power.larc.nasa.gov/,Excellent quality,Ground Monitors + Satellite,0,5.8,1.9,-1.07806818528959,-0.9230702678112784,0.7503441858760291,SS
New York,2022,9,2022-09-01,6.2,2.0,26,22.2,106.0,4.4,1200,Coastal,8.47,24.7,1.142,No Event,0,https://power.larc.nasa.gov/,Early fall,Ground Monitors + Satellite,0,5.933333333333333,1.933333333333333,-0.6841179250462429,-0.6197291550676425,0.735269576050871,SS
New York,2022,10,2022-10-01,6.8,2.2,28,15.5,104.0,4.5,1000,Coastal,8.47,24.7,1.142,No Event,0,https://power.larc.nasa.gov/,Fall,Ground Monitors + Satellite,0,6.266666666666667,2.033333333333333,-0.0931925346812228,-0.0130469295803703,0.7185944733899517,SS
New York,2022,11,2022-11-01,7.3,2.3,30,9.8,100.0,4.4,850,Coastal,8.47,24.7,1.142,No Event,0,https://power.larc.nasa.gov/,Late fall,Ground Monitors + Satellite,0,6.766666666666666,2.1666666666666665,0.3992452906229609,0.2902941831632644,0.7015882873970366,SS
New York,2022,12,2022-12-01,8.0,2.6,33,3.5,103.0,4.3,750,Coastal,8.47,24.7,1.142,No Event,0,https://power.larc.nasa.gov/,Winter,Ground Monitors + Satellite,0,7.366666666666667,2.3666666666666667,1.088658246048818,1.2003175213941726,0.6805506057500427,S
New York,2023,1,2023-01-01,7.8,2.5,33,1.5,99.0,4.2,750,Coastal,8.26,24.9,1.15,No Event,0,https://www.epa.gov/outdoor-air-quality-data | https://power.larc.nasa.gov/,~6.4 µg/m³ annual; continued good quality,Ground Monitors + Satellite,0,7.699999999999999,2.466666666666667,0.8916831159271446,0.8969764086505365,0.6828645704297929,S
New York,2023,2,2023-02-01,7.1,2.3,30,3.2,88.0,4.3,780,Coastal,8.26,24.9,1.15,No Event,0,https://power.larc.nasa.gov/,Winter,Ground Monitors + Satellite,0,7.633333333333333,2.4666666666666663,0.2022701605012872,0.2902941831632644,0.6973869749786179,S
New York,2023,3,2023-03-01,6.7,2.1,28,7.8,110.0,4.5,950,Coastal,8.26,24.9,1.15,No Event,0,https://power.larc.nasa.gov/,Spring,Ground Monitors + Satellite,0,7.2,2.3000000000000003,-0.1916800997420592,-0.3163880423240064,0.7197991383381913,SS
New York,2023,4,2023-04-01,6.4,2.0,27,14.0,115.0,4.6,1150,Coastal,8.26,24.9,1.15,No Event,0,https://power.larc.nasa.gov/,Spring,Ground Monitors + Satellite,0,6.733333333333333,2.1333333333333333,-0.4871427949245692,-0.6197291550676425,0.7322133683748117,SS
